year,sex,age,marital_status,deaths,age_band
2022,Female,56,Married,627,NA
2022,Female,56,Widowed,77,NA
2022,Female,56,Divorced,351,NA
2022,Female,56,Civil partnership,2,NA
2022,Female,56,Civil partnership widowed,0,NA
2022,Female,56,Civil partnership dissolved,0,NA
2022,Female,56,Marital status not stated,32,NA
2022,Female,57,All marital statuses,1654,NA
2022,Female,57,Single,435,NA
2022,Female,57,Married,725,NA
2022,Female,57,Widowed,81,NA
2022,Female,57,Divorced,378,NA
2022,Female,57,Civil partnership,7,NA
2022,Female,57,Civil partnership widowed,0,NA
2022,Female,57,Civil partnership dissolved,0,NA
2022,Female,57,Marital status not stated,28,NA
2022,Female,58,All marital statuses,1789,NA
2022,Female,58,Single,438,NA
2022,Female,58,Married,822,NA
2022,Female,58,Widowed,108,NA
2022,Female,58,Divorced,394,NA
2022,Female,58,Civil partnership,4,NA
2022,Female,58,Civil partnership widowed,0,NA
2022,Female,58,Civil partnership dissolved,1,NA
2022,Female,58,Marital status not stated,22,NA
2022,Female,59,All marital statuses,1804,NA
2022,Female,59,Single,398,NA
2022,Female,59,Married,836,NA
2022,Female,59,Widowed,121,NA
2022,Female,59,Divorced,434,NA
2022,Female,59,Civil partnership,1,NA
2022,Female,59,Civil partnership widowed,0,NA
2022,Female,59,Civil partnership dissolved,0,NA
2022,Female,59,Marital status not stated,14,NA
2022,Female,60,All marital statuses,1926,NA
2022,Female,60,Single,375,NA
2022,Female,60,Married,911,NA
2022,Female,60,Widowed,156,NA
2022,Female,60,Divorced,456,NA
2022,Female,60,Civil partnership,6,NA
2022,Female,60,Civil partnership widowed,0,NA
2022,Female,60,Civil partnership dissolved,0,NA
2022,Female,60,Marital status not stated,22,NA
2022,Female,61,All marital statuses,1954,NA
2022,Female,61,Single,356,NA
2022,Female,61,Married,902,NA
2022,Female,61,Widowed,171,NA
2022,Female,61,Divorced,493,NA
2022,Female,61,Civil partnership,7,NA
2022,Female,61,Civil partnership widowed,1,NA
2022,Female,61,Civil partnership dissolved,0,NA
2022,Female,61,Marital status not stated,24,NA
2022,Female,62,All marital statuses,2210,NA
2022,Female,62,Single,409,NA
2022,Female,62,Married,1070,NA
2022,Female,62,Widowed,215,NA
2022,Female,62,Divorced,492,NA
2022,Female,62,Civil partnership,3,NA
2022,Female,62,Civil partnership widowed,0,NA
2022,Female,62,Civil partnership dissolved,0,NA
2022,Female,62,Marital status not stated,21,NA
2022,Female,63,All marital statuses,2337,NA
2022,Female,63,Single,359,NA
2022,Female,63,Married,1125,NA
2022,Female,63,Widowed,251,NA
2022,Female,63,Divorced,571,NA
2022,Female,63,Civil partnership,5,NA
2022,Female,63,Civil partnership widowed,0,NA
2022,Female,63,Civil partnership dissolved,1,NA
2022,Female,63,Marital status not stated,25,NA
2022,Female,64,All marital statuses,2536,NA
2022,Female,64,Single,361,NA
2022,Female,64,Married,1187,NA
2022,Female,64,Widowed,305,NA
2022,Female,64,Divorced,641,NA
2022,Female,64,Civil partnership,9,NA
2022,Female,64,Civil partnership widowed,0,NA
2022,Female,64,Civil partnership dissolved,0,NA
2022,Female,64,Marital status not stated,33,NA
2022,Female,65,All marital statuses,2586,NA
2022,Female,65,Single,312,NA
2022,Female,65,Married,1283,NA
2022,Female,65,Widowed,327,NA
2022,Female,65,Divorced,620,NA
2022,Female,65,Civil partnership,9,NA
2022,Female,65,Civil partnership widowed,0,NA
2022,Female,65,Civil partnership dissolved,2,NA
2022,Female,65,Marital status not stated,33,NA
2022,Female,66,All marital statuses,2771,NA
2022,Female,66,Single,344,NA
2022,Female,66,Married,1335,NA
2022,Female,66,Widowed,432,NA
2022,Female,66,Divorced,623,NA
2022,Female,66,Civil partnership,6,NA
2022,Female,66,Civil partnership widowed,2,NA
2022,Female,66,Civil partnership dissolved,0,NA
2022,Female,66,Marital status not stated,29,NA
2022,Female,67,All marital statuses,2947,NA
2022,Female,67,Single,323,NA
2022,Female,67,Married,1450,NA
2022,Female,67,Widowed,473,NA
2022,Female,67,Divorced,670,NA
2022,Female,67,Civil partnership,4,NA
2022,Female,67,Civil partnership widowed,0,NA
2022,Female,67,Civil partnership dissolved,0,NA
2022,Female,67,Marital status not stated,27,NA
2022,Female,68,All marital statuses,3288,NA
2022,Female,68,Single,357,NA
2022,Female,68,Married,1615,NA
2022,Female,68,Widowed,548,NA
2022,Female,68,Divorced,740,NA
2022,Female,68,Civil partnership,9,NA
2022,Female,68,Civil partnership widowed,0,NA
2022,Female,68,Civil partnership dissolved,0,NA
2022,Female,68,Marital status not stated,19,NA
2022,Female,69,All marital statuses,3432,NA
2022,Female,69,Single,304,NA
2022,Female,69,Married,1683,NA
2022,Female,69,Widowed,584,NA
2022,Female,69,Divorced,830,NA
2022,Female,69,Civil partnership,7,NA
2022,Female,69,Civil partnership widowed,0,NA
2022,Female,69,Civil partnership dissolved,0,NA
2022,Female,69,Marital status not stated,24,NA
2022,Female,70,All marital statuses,3751,NA
2022,Female,70,Single,334,NA
2022,Female,70,Married,1765,NA
2022,Female,70,Widowed,765,NA
2022,Female,70,Divorced,853,NA
2022,Female,70,Civil partnership,6,NA
2022,Female,70,Civil partnership widowed,0,NA
2022,Female,70,Civil partnership dissolved,1,NA
2022,Female,70,Marital status not stated,27,NA
2022,Female,71,All marital statuses,4028,NA
2022,Female,71,Single,323,NA
2022,Female,71,Married,1916,NA
2022,Female,71,Widowed,914,NA
2022,Female,71,Divorced,841,NA
2022,Female,71,Civil partnership,7,NA
2022,Female,71,Civil partnership widowed,2,NA
2022,Female,71,Civil partnership dissolved,1,NA
2022,Female,71,Marital status not stated,24,NA
2022,Female,72,All marital statuses,4472,NA
2022,Female,72,Single,331,NA
2022,Female,72,Married,2101,NA
2022,Female,72,Widowed,1094,NA
2022,Female,72,Divorced,904,NA
2022,Female,72,Civil partnership,7,NA
2022,Female,72,Civil partnership widowed,0,NA
2022,Female,72,Civil partnership dissolved,0,NA
2022,Female,72,Marital status not stated,35,NA
2022,Female,73,All marital statuses,5056,NA
2022,Female,73,Single,392,NA
2022,Female,73,Married,2318,NA
2022,Female,73,Widowed,1299,NA
2022,Female,73,Divorced,1000,NA
2022,Female,73,Civil partnership,13,NA
2022,Female,73,Civil partnership widowed,0,NA
2022,Female,73,Civil partnership dissolved,0,NA
2022,Female,73,Marital status not stated,34,NA
2022,Female,74,All marital statuses,5908,NA
2022,Female,74,Single,411,NA
2022,Female,74,Married,2652,NA
2022,Female,74,Widowed,1688,NA
2022,Female,74,Divorced,1113,NA
2022,Female,74,Civil partnership,7,NA
2022,Female,74,Civil partnership widowed,2,NA
2022,Female,74,Civil partnership dissolved,0,NA
2022,Female,74,Marital status not stated,35,NA
2022,Female,75,All marital statuses,6894,NA
2022,Female,75,Single,403,NA
2022,Female,75,Married,3113,NA
2022,Female,75,Widowed,2094,NA
2022,Female,75,Divorced,1234,NA
2022,Female,75,Civil partnership,7,NA
2022,Female,75,Civil partnership widowed,2,NA
2022,Female,75,Civil partnership dissolved,1,NA
2022,Female,75,Marital status not stated,40,NA
2022,Female,76,All marital statuses,6203,NA
2022,Female,76,Single,365,NA
2022,Female,76,Married,2698,NA
2022,Female,76,Widowed,2057,NA
2022,Female,76,Divorced,1043,NA
2022,Female,76,Civil partnership,6,NA
2022,Female,76,Civil partnership widowed,0,NA
2022,Female,76,Civil partnership dissolved,0,NA
2022,Female,76,Marital status not stated,34,NA
2022,Female,77,All marital statuses,6774,NA
2022,Female,77,Single,380,NA
2022,Female,77,Married,2815,NA
2022,Female,77,Widowed,2397,NA
2022,Female,77,Divorced,1128,NA
2022,Female,77,Civil partnership,7,NA
2022,Female,77,Civil partnership widowed,3,NA
2022,Female,77,Civil partnership dissolved,0,NA
2022,Female,77,Marital status not stated,44,NA
2022,Female,78,All marital statuses,7226,NA
2022,Female,78,Single,376,NA
2022,Female,78,Married,2873,NA
2022,Female,78,Widowed,2802,NA
2022,Female,78,Divorced,1128,NA
2022,Female,78,Civil partnership,5,NA
2022,Female,78,Civil partnership widowed,1,NA
2022,Female,78,Civil partnership dissolved,0,NA
2022,Female,78,Marital status not stated,41,NA
2022,Female,79,All marital statuses,7494,NA
2022,Female,79,Single,382,NA
2022,Female,79,Married,2735,NA
2022,Female,79,Widowed,3208,NA
2022,Female,79,Divorced,1116,NA
2022,Female,79,Civil partnership,11,NA
2022,Female,79,Civil partnership widowed,1,NA
2022,Female,79,Civil partnership dissolved,0,NA
2022,Female,79,Marital status not stated,41,NA
2022,Female,80,All marital statuses,7614,NA
2022,Female,80,Single,358,NA
2022,Female,80,Married,2693,NA
2022,Female,80,Widowed,3409,NA
2022,Female,80,Divorced,1104,NA
2022,Female,80,Civil partnership,8,NA
2022,Female,80,Civil partnership widowed,1,NA
2022,Female,80,Civil partnership dissolved,0,NA
2022,Female,80,Marital status not stated,41,NA
2022,Female,81,All marital statuses,7874,NA
2022,Female,81,Single,380,NA
2022,Female,81,Married,2653,NA
2022,Female,81,Widowed,3789,NA
2022,Female,81,Divorced,1008,NA
2022,Female,81,Civil partnership,10,NA
2022,Female,81,Civil partnership widowed,3,NA
2022,Female,81,Civil partnership dissolved,0,NA
2022,Female,81,Marital status not stated,31,NA
2022,Female,82,All marital statuses,8679,NA
2022,Female,82,Single,388,NA
2022,Female,82,Married,2674,NA
2022,Female,82,Widowed,4488,NA
2022,Female,82,Divorced,1090,NA
2022,Female,82,Civil partnership,7,NA
2022,Female,82,Civil partnership widowed,2,NA
2022,Female,82,Civil partnership dissolved,0,NA
2022,Female,82,Marital status not stated,30,NA
2022,Female,83,All marital statuses,9442,NA
2022,Female,83,Single,450,NA
2022,Female,83,Married,2701,NA
2022,Female,83,Widowed,5143,NA
2022,Female,83,Divorced,1096,NA
2022,Female,83,Civil partnership,8,NA
2022,Female,83,Civil partnership widowed,2,NA
2022,Female,83,Civil partnership dissolved,1,NA
2022,Female,83,Marital status not stated,41,NA
2022,Female,84,All marital statuses,9887,NA
2022,Female,84,Single,451,NA
2022,Female,84,Married,2541,NA
2022,Female,84,Widowed,5747,NA
2022,Female,84,Divorced,1097,NA
2022,Female,84,Civil partnership,3,NA
2022,Female,84,Civil partnership widowed,3,NA
2022,Female,84,Civil partnership dissolved,0,NA
2022,Female,84,Marital status not stated,45,NA
2022,Female,85,All marital statuses,10465,NA
2022,Female,85,Single,476,NA
2022,Female,85,Married,2454,NA
2022,Female,85,Widowed,6409,NA
2022,Female,85,Divorced,1073,NA
2022,Female,85,Civil partnership,9,NA
2022,Female,85,Civil partnership widowed,0,NA
2022,Female,85,Civil partnership dissolved,0,NA
2022,Female,85,Marital status not stated,44,NA
2022,Female,86,All marital statuses,10796,NA
2022,Female,86,Single,452,NA
2022,Female,86,Married,2265,NA
2022,Female,86,Widowed,7009,NA
2022,Female,86,Divorced,1035,NA
2022,Female,86,Civil partnership,6,NA
2022,Female,86,Civil partnership widowed,0,NA
2022,Female,86,Civil partnership dissolved,0,NA
2022,Female,86,Marital status not stated,29,NA
2022,Female,87,All marital statuses,10771,NA
2022,Female,87,Single,443,NA
2022,Female,87,Married,1972,NA
2022,Female,87,Widowed,7356,NA
2022,Female,87,Divorced,962,NA
2022,Female,87,Civil partnership,7,NA
2022,Female,87,Civil partnership widowed,1,NA
2022,Female,87,Civil partnership dissolved,0,NA
2022,Female,87,Marital status not stated,30,NA
2022,Female,88,All marital statuses,11039,NA
2022,Female,88,Single,512,NA
2022,Female,88,Married,1823,NA
2022,Female,88,Widowed,7768,NA
2022,Female,88,Divorced,903,NA
2022,Female,88,Civil partnership,5,NA
2022,Female,88,Civil partnership widowed,1,NA
2022,Female,88,Civil partnership dissolved,0,NA
2022,Female,88,Marital status not stated,27,NA
2022,Female,89,All marital statuses,10975,NA
2022,Female,89,Single,535,NA
2022,Female,89,Married,1573,NA
2022,Female,89,Widowed,7979,NA
2022,Female,89,Divorced,833,NA
2022,Female,89,Civil partnership,7,NA
2022,Female,89,Civil partnership widowed,0,NA
2022,Female,89,Civil partnership dissolved,0,NA
2022,Female,89,Marital status not stated,48,NA
2022,Female,90,All marital statuses,11048,NA
2022,Female,90,Single,508,NA
2022,Female,90,Married,1185,NA
2022,Female,90,Widowed,8547,NA
2022,Female,90,Divorced,767,NA
2022,Female,90,Civil partnership,5,NA
2022,Female,90,Civil partnership widowed,5,NA
2022,Female,90,Civil partnership dissolved,1,NA
2022,Female,90,Marital status not stated,30,NA
2022,Female,91,All marital statuses,11008,NA
2022,Female,91,Single,526,NA
2022,Female,91,Married,1078,NA
2022,Female,91,Widowed,8644,NA
2022,Female,91,Divorced,706,NA
2022,Female,91,Civil partnership,10,NA
2022,Female,91,Civil partnership widowed,3,NA
2022,Female,91,Civil partnership dissolved,1,NA
2022,Female,91,Marital status not stated,40,NA
2022,Female,92,All marital statuses,10229,NA
2022,Female,92,Single,521,NA
2022,Female,92,Married,801,NA
2022,Female,92,Widowed,8279,NA
2022,Female,92,Divorced,600,NA
2022,Female,92,Civil partnership,4,NA
2022,Female,92,Civil partnership widowed,3,NA
2022,Female,92,Civil partnership dissolved,0,NA
2022,Female,92,Marital status not stated,21,NA
2022,Female,93,All marital statuses,9281,NA
2022,Female,93,Single,438,NA
2022,Female,93,Married,566,NA
2022,Female,93,Widowed,7717,NA
2022,Female,93,Divorced,537,NA
2022,Female,93,Civil partnership,3,NA
2022,Female,93,Civil partnership widowed,0,NA
2022,Female,93,Civil partnership dissolved,0,NA
2022,Female,93,Marital status not stated,20,NA
2022,Female,94,All marital statuses,8070,NA
2022,Female,94,Single,416,NA
2022,Female,94,Married,418,NA
2022,Female,94,Widowed,6766,NA
2022,Female,94,Divorced,440,NA
2022,Female,94,Civil partnership,3,NA
2022,Female,94,Civil partnership widowed,1,NA
2022,Female,94,Civil partnership dissolved,0,NA
2022,Female,94,Marital status not stated,26,NA
2022,Female,95,All marital statuses,6837,NA
2022,Female,95,Single,349,NA
2022,Female,95,Married,269,NA
2022,Female,95,Widowed,5849,NA
2022,Female,95,Divorced,348,NA
2022,Female,95,Civil partnership,4,NA
2022,Female,95,Civil partnership widowed,5,NA
2022,Female,95,Civil partnership dissolved,0,NA
2022,Female,95,Marital status not stated,13,NA
2022,Female,96,All marital statuses,5860,NA
2022,Female,96,Single,300,NA
2022,Female,96,Married,200,NA
2022,Female,96,Widowed,5081,NA
2022,Female,96,Divorced,260,NA
2022,Female,96,Civil partnership,2,NA
2022,Female,96,Civil partnership widowed,1,NA
2022,Female,96,Civil partnership dissolved,0,NA
2022,Female,96,Marital status not stated,16,NA
2022,Female,97,All marital statuses,4767,NA
2022,Female,97,Single,244,NA
2022,Female,97,Married,117,NA
2022,Female,97,Widowed,4189,NA
2022,Female,97,Divorced,200,NA
2022,Female,97,Civil partnership,3,NA
2022,Female,97,Civil partnership widowed,0,NA
2022,Female,97,Civil partnership dissolved,0,NA
2022,Female,97,Marital status not stated,14,NA
2022,Female,98,All marital statuses,3661,NA
2022,Female,98,Single,181,NA
2022,Female,98,Married,77,NA
2022,Female,98,Widowed,3232,NA
2022,Female,98,Divorced,161,NA
2022,Female,98,Civil partnership,1,NA
2022,Female,98,Civil partnership widowed,1,NA
2022,Female,98,Civil partnership dissolved,0,NA
2022,Female,98,Marital status not stated,8,NA
2022,Female,99,All marital statuses,2758,NA
2022,Female,99,Single,143,NA
2022,Female,99,Married,46,NA
2022,Female,99,Widowed,2429,NA
2022,Female,99,Divorced,129,NA
2022,Female,99,Civil partnership,1,NA
2022,Female,99,Civil partnership widowed,0,NA
2022,Female,99,Civil partnership dissolved,0,NA
2022,Female,99,Marital status not stated,10,NA
2022,Female,100,All marital statuses,2204,NA
2022,Female,100,Single,107,NA
2022,Female,100,Married,26,NA
2022,Female,100,Widowed,1985,NA
2022,Female,100,Divorced,81,NA
2022,Female,100,Civil partnership,1,NA
2022,Female,100,Civil partnership widowed,0,NA
2022,Female,100,Civil partnership dissolved,0,NA
2022,Female,100,Marital status not stated,4,NA
2022,Female,101,All marital statuses,1547,NA
2022,Female,101,Single,66,NA
2022,Female,101,Married,18,NA
2022,Female,101,Widowed,1404,NA
2022,Female,101,Divorced,56,NA
2022,Female,101,Civil partnership,0,NA
2022,Female,101,Civil partnership widowed,1,NA
2022,Female,101,Civil partnership dissolved,0,NA
2022,Female,101,Marital status not stated,2,NA
2022,Female,102,All marital statuses,1082,NA
2022,Female,102,Single,57,NA
2022,Female,102,Married,11,NA
2022,Female,102,Widowed,971,NA
2022,Female,102,Divorced,41,NA
2022,Female,102,Civil partnership,0,NA
2022,Female,102,Civil partnership widowed,0,NA
2022,Female,102,Civil partnership dissolved,0,NA
2022,Female,102,Marital status not stated,2,NA
2022,Female,103,All marital statuses,493,NA
2022,Female,103,Single,23,NA
2022,Female,103,Married,3,NA
2022,Female,103,Widowed,449,NA
2022,Female,103,Divorced,15,NA
2022,Female,103,Civil partnership,0,NA
2022,Female,103,Civil partnership widowed,0,NA
2022,Female,103,Civil partnership dissolved,0,NA
2022,Female,103,Marital status not stated,3,NA
2022,Female,104,All marital statuses,268,NA
2022,Female,104,Single,15,NA
2022,Female,104,Married,1,NA
2022,Female,104,Widowed,247,NA
2022,Female,104,Divorced,4,NA
2022,Female,104,Civil partnership,0,NA
2022,Female,104,Civil partnership widowed,0,NA
2022,Female,104,Civil partnership dissolved,0,NA
2022,Female,104,Marital status not stated,1,NA
2022,Female,105 years and over,All marital statuses,385,NA
2022,Female,105 years and over,Single,27,NA
2022,Female,105 years and over,Married,2,NA
2022,Female,105 years and over,Widowed,346,NA
2022,Female,105 years and over,Divorced,9,NA
2022,Female,105 years and over,Civil partnership,0,NA
2022,Female,105 years and over,Civil partnership widowed,0,NA
2022,Female,105 years and over,Civil partnership dissolved,0,NA
2022,Female,105 years and over,Marital status not stated,1,NA
2021,Both Sexes,All ages,All marital statuses,586334,All Ages
2021,Both Sexes,All ages,Single,71735,All Ages
2021,Both Sexes,All ages,Married,223150,All Ages
2021,Both Sexes,All ages,Widowed,216071,All Ages
2021,Both Sexes,All ages,Divorced,68753,All Ages
2021,Both Sexes,All ages,Civil partnership,845,All Ages
2021,Both Sexes,All ages,Civil partnership widowed,143,All Ages
2021,Both Sexes,All ages,Civil partnership dissolved,38,All Ages
2021,Both Sexes,All ages,Marital status not stated,5599,All Ages
2021,Both Sexes,0,All marital statuses,2498,NA
2021,Both Sexes,0,Single,2496,NA
2021,Both Sexes,0,Married,0,NA
2021,Both Sexes,0,Widowed,0,NA
2021,Both Sexes,0,Divorced,0,NA
2021,Both Sexes,0,Civil partnership,0,NA
2021,Both Sexes,0,Civil partnership widowed,0,NA
2021,Both Sexes,0,Civil partnership dissolved,0,NA
2021,Both Sexes,0,Marital status not stated,2,NA
2021,Both Sexes,1,All marital statuses,131,NA
2021,Both Sexes,1,Single,131,NA
2021,Both Sexes,1,Married,0,NA
2021,Both Sexes,1,Widowed,0,NA
2021,Both Sexes,1,Divorced,0,NA
2021,Both Sexes,1,Civil partnership,0,NA
2021,Both Sexes,1,Civil partnership widowed,0,NA
2021,Both Sexes,1,Civil partnership dissolved,0,NA
2021,Both Sexes,1,Marital status not stated,0,NA
2021,Both Sexes,2,All marital statuses,88,NA
